ID_Cliente,Gasto_Total,Frecuencia_Compra,Valor_Promedio_Pedido,Dias_Ultima_Compra,Ingreso_Anual,Region
103409,1122,12,93.5,74,30000,Centro
103410,2354,22,107,63,75663,Centro
103411,1808,18,100.44,82,30000,Centro
103412,475,8,59.38,76,30000,Centro
103413,3451,25,138.04,84,30000,Norte
103414,6070,147,41.29,69,98859,Centro
103415,1835,28,65.54,75,30000,Centro
103416,1584,25,63.36,63,30000,Sur
103417,2490,34,73.24,85,64910,Sur
103418,1235,8,154.38,80,50592,Centro
103419,1069,16,66.81,90,146609,Centro
103420,198,4,49.5,72,48276,Norte
103421,16126,299,53.93,69,30000,Norte
103422,1370,20,68.5,78,40575,Sur
103423,1758,18,97.67,89,145006,Oeste
103424,2651,25,106.04,72,66677,Oeste
103425,3267,52,62.83,79,189598,Este
103426,2207,25,88.28,71,58678,Sur
103427,1941,18,107.83,76,65492,Norte
103428,8043,62,129.73,65,63281,Este
103429,434,4,108.5,80,61957,Centro
103430,768,19,40.42,69,30000,Sur
103431,80,1,80,80,77980,Norte
103432,546,4,136.5,86,121436,Oeste
103433,396,3,132,70,69573,Oeste
103434,1115,20,55.75,87,134615,Norte
103435,2906,20,145.3,79,92904,Centro
103436,6366,64,99.47,59,62609,Norte
103437,2377,27,88.04,84,74881,Centro
103438,736,12,61.33,78,30000,Sur
103439,807,13,62.08,70,92371,Centro
103440,5362,45,119.16,68,40449,Norte
103441,1643,13,126.38,73,97852,Norte
103442,303,3,101,64,106722,Centro
103443,1918,33,58.12,76,62329,Norte
103444,6338,70,90.54,85,30000,Norte
103445,1386,13,106.62,75,35525,Sur
103446,3346,25,133.84,67,103297,Este
103447,146,4,36.5,65,39482,Norte
103448,640,7,91.43,77,30000,Norte
103449,12912,155,83.3,95,30000,Oeste
103450,6745,50,134.9,68,109386,Norte
103451,2651,21,126.24,62,81500,Sur
103452,522,4,130.5,81,30000,Norte
103453,2314,18,128.56,79,63224,Este
103454,826,20,41.3,73,140826,Oeste
103455,10619,169,62.83,72,85365,Norte
103456,2397,18,133.17,72,76294,Sur
103457,3141,36,87.25,84,64709,Centro
103458,297,3,99,94,56161,Este
103459,280,3,93.33,89,68737,Sur
103460,362,9,40.22,80,78070,Sur
103461,5649,48,117.69,68,30000,Norte
103462,5770,50,115.4,66,75311,Centro
103463,1565,16,97.81,64,100442,Sur
103464,4381,80,54.76,79,51162,Centro
103465,3056,28,109.14,83,35489,Centro
103466,967,13,74.38,82,51761,Oeste
103467,1723,18,95.72,80,30000,Centro
103468,1482,22,67.36,77,59818,Este
103469,16870,137,123.14,79,34500,Centro
103470,945,7,135,86,60096,Centro
103471,4963,37,134.14,66,78799,Sur
103472,2250,53,42.45,81,90943,Sur
103473,3730,44,84.77,74,31351,Norte
103474,2396,44,54.45,85,30000,Centro
103475,3513,33,106.45,66,78692,Norte
103476,5097,40,127.42,68,45799,Norte
103477,928,9,103.11,82,79737,Oeste
103478,2621,39,67.21,82,97077,Este
103479,7847,153,51.29,68,43849,Oeste
103480,453,3,151,77,126829,Centro
103481,3924,28,140.14,52,182339,Centro
103482,7509,93,80.74,73,56140,Centro
103483,600,5,120,74,98341,Oeste
103484,3014,23,131.04,77,49802,Sur
103485,811,17,47.71,82,134841,Sur
103486,1427,10,142.7,75,30000,Norte
103487,845,18,46.94,74,123126,Este
103488,1303,13,100.23,74,130468,Sur
103489,1423,22,64.68,89,106276,Norte
103490,48753,1181,41.28,76,56884,Este
103491,4466,32,139.56,80,129420,Sur
103492,1025,9,113.89,68,58323,Sur
103493,889,19,46.79,77,129176,Este
103494,155,2,77.5,73,92506,Norte
103495,170,2,85,70,64992,Norte
103496,368,3,122.67,71,75367,Sur
103497,2528,22,114.91,84,52055,Norte
103498,2811,28,100.39,81,99259,Norte
103499,2259,17,132.88,79,107538,Sur
103500,2766,31,89.23,87,30000,Sur
103501,5638,67,84.15,69,116191,Centro
103502,440,7,62.86,90,30000,Sur
103503,698,10,69.8,80,128872,Oeste
103504,6000,42,142.86,83,107710,Sur
103505,6246,48,130.12,67,30838,Centro
103506,2262,45,50.27,67,107452,Norte
103507,250,5,50,59,30000,Norte
103508,3344,56,59.71,79,74782,Centro
103509,397,3,132.33,74,30000,Centro
103510,4442,30,148.07,73,96428,Norte
103511,265,6,44.17,77,118487,Norte
103512,349,3,116.33,80,88647,Este
103513,1847,19,97.21,89,46631,Norte
103514,2124,18,118,81,62732,Norte
103515,18168,178,102.07,81,79316,Sur
103516,1700,29,58.62,79,40809,Centro
103517,370,3,123.33,89,73411,Centro
103518,1931,32,60.34,82,32063,Centro
103519,8507,74,114.96,81,53887,Sur
103520,8066,113,71.38,71,76768,Sur
103521,6461,89,72.6,72,91049,Centro
103522,396,4,99,90,30000,Norte
103523,6779,70,96.84,80,30000,Norte
103524,1167,11,106.09,58,147496,Norte
103525,420,3,140,69,99063,Norte
103526,666,15,44.4,66,51913,Norte
103527,1054,11,95.82,74,125092,Centro
103528,6706,114,58.82,76,30000,Sur
103529,1910,42,45.48,79,200053,Centro
103530,801,6,133.5,62,75435,Centro
103531,5747,138,41.64,88,42118,Sur
103532,6550,53,123.58,78,30000,Norte
103533,471,10,47.1,77,60734,Centro
103534,213,4,53.25,66,96162,Sur
103535,409,4,102.25,62,73219,Norte
103536,484,4,121,96,61852,Norte
103537,94,1,94,77,36928,Este
103538,740,16,46.25,85,108395,Centro
103539,2529,30,84.3,79,102284,Este
103540,3203,51,62.8,80,130917,Centro
103541,2947,33,89.3,88,30000,Este
103542,550,6,91.67,75,81474,Norte
103543,325,3,108.33,85,30000,Sur
103544,2019,21,96.14,74,55549,Centro
103545,720,5,144,70,33726,Centro
103546,143,4,35.75,85,97308,Sur
103547,1000,10,100,74,72478,Centro
103548,3833,29,132.17,73,30000,Sur
103549,495,5,99,92,160191,Sur
103550,1317,11,119.73,73,104170,Norte
103551,452,4,113,86,65171,Este
103552,19309,170,113.58,73,54400,Este
103553,333,8,41.62,96,78900,Centro
103554,5040,89,56.63,71,52652,Este
103555,8628,60,143.8,81,38530,Este
103556,639,11,58.09,74,32108,Norte
103557,7270,58,125.34,75,48471,Este
103558,13682,104,131.56,75,30000,Centro
103559,1693,11,153.91,77,34913,Oeste
103560,2131,25,85.24,89,66228,Este
103561,37298,745,50.06,74,97813,Norte
103562,829,13,63.77,80,31333,Centro
103563,617,5,123.4,77,30000,Centro
103564,1254,26,48.23,73,137032,Centro
103565,2158,32,67.44,80,51151,Oeste
103566,8471,133,63.69,69,120679,Norte
103567,1795,43,41.74,80,49291,Sur
103568,870,10,87,58,67978,Este
103569,10059,85,118.34,95,70097,Oeste
103570,1800,17,105.88,74,50575,Oeste
103571,4223,46,91.8,88,62736,Sur
103572,20741,138,150.3,97,47151,Este
103573,5133,87,59,74,61217,Sur
103574,19084,157,121.55,72,69812,Sur
103575,833,10,83.3,89,36027,Oeste
103576,445,9,49.44,72,55473,Centro
103577,964,11,87.64,71,75615,Sur
103578,767,8,95.88,76,126435,Centro
103579,2026,19,106.63,95,97075,Sur
103580,764,7,109.14,78,94476,Sur
103581,3411,23,148.3,62,112732,Sur
103582,1220,12,101.67,77,59530,Centro
103583,653,6,108.83,72,42260,Este
103584,276,2,138,59,55272,Norte
103585,204,5,40.8,76,88571,Oeste
103586,2157,32,67.41,69,149790,Centro
103587,3468,24,144.5,72,90559,Centro
103588,5611,48,116.9,84,103834,Norte
103589,5953,91,65.42,84,66840,Centro
103590,122,1,122,84,79506,Centro
103591,617,5,123.4,91,80192,Centro
103592,1943,25,77.72,77,33021,Oeste
103593,1198,17,70.47,72,41799,Centro
103594,2929,24,122.04,81,158977,Sur
103595,196,2,98,77,30000,Norte
103596,436,8,54.5,74,30000,Sur
103597,1695,18,94.17,76,47737,Sur
103598,6961,54,128.91,83,145540,Norte
103599,1487,13,114.38,77,95434,Centro
103600,754,7,107.71,73,67515,Centro
103601,3028,42,72.1,89,30000,Centro
103602,3995,28,142.68,88,56572,Norte
103603,1717,16,107.31,65,107352,Sur
103604,1295,10,129.5,81,86361,Este
103605,8028,71,113.07,83,61823,Norte
103606,230,4,57.5,75,100173,Centro
103607,34417,261,131.87,74,72704,Centro
103608,7228,90,80.31,65,104363,Sur
103609,804,6,134,81,87142,Norte
103610,3962,53,74.75,80,40630,Centro
103611,3175,61,52.05,68,30000,Centro
103612,4471,43,103.98,59,56022,Centro
103613,12414,159,78.08,71,49208,Sur
103614,1460,16,91.25,74,72200,Norte
103615,12871,117,110.01,71,81200,Centro
103616,205,3,68.33,87,74724,Oeste
103617,1011,15,67.4,74,37314,Centro
103618,8731,184,47.45,89,68127,Este
103619,3917,38,103.08,72,82274,Este
103620,226,2,113,71,108762,Centro
103621,2599,26,99.96,79,60479,Oeste
103622,1338,9,148.67,69,113300,Norte
103623,9188,200,45.94,85,30000,Este
103624,1216,18,67.56,84,108176,Centro
103625,8013,56,143.09,68,30000,Norte
103626,2463,49,50.27,61,45175,Centro
103627,5873,60,97.88,64,85098,Este
103628,723,10,72.3,67,42189,Centro
103629,9884,87,113.61,80,44483,Sur
103630,515,4,128.75,88,102321,Centro
103631,1126,11,102.36,69,107042,Centro
103632,8283,133,62.28,77,79604,Centro
103633,333,6,55.5,85,82859,Norte
103634,2753,43,64.02,93,44554,Centro
103635,50930,350,145.51,58,42686,Norte
103636,162,2,81,82,166568,Oeste
103637,590,4,147.5,87,54212,Centro
103638,19552,153,127.79,73,71991,Sur
103639,5666,42,134.9,84,51988,Este
103640,186,4,46.5,79,86376,Sur
103641,2061,14,147.21,77,110230,Oeste
103642,66081,1632,40.49,70,89028,Oeste
103643,1254,9,139.33,65,126627,Oeste
103644,1016,15,67.73,80,30000,Norte
103645,403,4,100.75,77,39465,Este
103646,522,6,87,103,32836,Sur
103647,117,1,117,68,58983,Centro
103648,1771,18,98.39,96,75329,Este
103649,1924,25,76.96,75,60140,Este
103650,442,5,88.4,64,116045,Centro
103651,3274,25,130.96,90,68824,Centro
103652,6705,54,124.17,74,111844,Centro
103653,5674,52,109.12,84,61144,Este
103654,71,1,71,78,80515,Centro
103655,6356,78,81.49,84,88512,Centro
103656,1098,20,54.9,81,53600,Este
103657,377,4,94.25,71,35819,Norte
103658,2408,18,133.78,87,73192,Este
103659,652,8,81.5,75,30000,Sur
103660,3149,28,112.46,80,38806,Norte
103661,1278,10,127.8,78,31135,Centro
103662,913,9,101.44,64,169115,Este
103663,3187,38,83.87,68,30712,Centro
103664,15648,113,138.48,86,108051,Centro
103665,12573,192,65.48,74,118630,Centro
103666,4803,60,80.05,72,30000,Norte
103667,2196,17,129.18,68,76933,Sur
103668,6819,147,46.39,74,129401,Oeste
103669,364,3,121.33,71,103862,Centro
103670,2019,16,126.19,73,80204,Sur
103671,8586,81,106,77,111356,Oeste
103672,5953,51,116.73,63,103725,Centro
103673,8577,59,145.37,65,103406,Oeste
103674,546,5,109.2,79,117603,Centro
103675,36525,279,130.91,81,78969,Norte
103676,940,8,117.5,74,119591,Norte
103677,117,3,39,71,68624,Sur
103678,5998,98,61.2,74,121454,Norte
103679,3231,29,111.41,76,88852,Oeste
103680,421,4,105.25,80,76809,Este
103681,241,2,120.5,72,98915,Norte
103682,1625,11,147.73,81,123232,Centro
103683,5145,47,109.47,72,31112,Norte
103684,951,17,55.94,76,105427,Centro
103685,6487,81,80.09,68,68387,Este
103686,1226,17,72.12,72,146398,Sur
103687,10782,77,140.03,80,169310,Sur
103688,3918,27,145.11,79,91504,Norte
103689,3345,38,88.03,66,100456,Centro
103690,781,8,97.62,63,73896,Centro
103691,1733,17,101.94,86,62713,Centro
103692,1684,21,80.19,90,62816,Centro
103693,16144,120,134.53,76,30000,Oeste
103694,3962,29,136.62,84,40808,Sur
103695,2584,48,53.83,66,169557,Norte
103696,947,7,135.29,60,30797,Centro
103697,1338,12,111.5,85,30000,Sur
103698,874,8,109.25,80,101405,Este
103699,4136,54,76.59,70,44436,Oeste
103700,877,20,43.85,72,89342,Sur
103701,2452,26,94.31,80,132597,Este
103702,29543,347,85.14,62,73146,Norte
103703,169,2,84.5,85,30000,Norte
103704,1821,13,140.08,83,67894,Este
103705,2386,36,66.28,87,108296,Centro
103706,400,7,57.14,74,87643,Centro
103707,504,5,100.8,77,78765,Centro
103708,7402,135,54.83,67,51154,Oeste
103709,461,4,115.25,73,122955,Este
103710,752,12,62.67,65,114024,Este
103711,2764,34,81.29,73,57127,Norte
103712,405,4,101.25,66,58685,Norte
103713,13495,301,44.83,88,75204,Este
103714,714,9,79.33,70,65395,Sur
103715,3149,30,104.97,73,114502,Sur
103716,825,8,103.12,71,107073,Este
103717,545,6,90.83,65,108060,Sur
103718,6681,105,63.63,76,168551,Oeste
103719,2049,34,60.26,75,30000,Sur
103720,786,7,112.29,74,30000,Oeste
103721,895,20,44.75,88,32369,Este
103722,1491,14,106.5,73,77568,Este
103723,1348,10,134.8,75,67135,Centro
103724,5930,92,64.46,84,30000,Sur
103725,2529,19,133.11,84,91488,Sur
103726,7218,48,150.38,67,30000,Oeste
103727,7789,59,132.02,101,33203,Centro
103728,3396,26,130.62,60,36339,Norte
103729,1241,9,137.89,71,71933,Sur
103730,345,2,172.5,71,135473,Este
103731,6251,84,74.42,81,54699,Sur
103732,561,7,80.14,68,96833,Este
103733,962,21,45.81,72,41423,Norte
103734,944,14,67.43,76,73972,Norte
103735,515,10,51.5,85,30000,Norte
103736,1985,17,116.76,87,38951,Norte
103737,10455,94,111.22,65,60490,Este
103738,317,5,63.4,71,81121,Sur
103739,7833,86,91.08,68,73206,Sur
103740,200,2,100,72,105039,Norte
103741,4048,55,73.6,67,73638,Norte
103742,1512,11,137.45,59,69538,Este
103743,603,4,150.75,83,133492,Norte
103744,2944,20,147.2,71,104280,Sur
103745,274,2,137,86,30000,Sur
103746,19121,248,77.1,87,134337,Centro
103747,3399,62,54.82,70,30000,Sur
103748,1724,29,59.45,83,156832,Centro
103749,2546,24,106.08,74,64014,Centro
103750,4745,56,84.73,71,37832,Norte
103751,1687,12,140.58,87,71629,Norte
103752,1881,16,117.56,69,87740,Norte
103753,522,12,43.5,71,85724,Norte
103754,8189,73,112.18,83,119410,Norte
103755,545,6,90.83,86,30000,Centro
103756,13554,192,70.59,57,102061,Sur
103757,1594,27,59.04,78,85360,Sur
103758,589,9,65.44,77,94422,Este
103759,746,6,124.33,73,63349,Este
103760,1202,27,44.52,89,60693,Norte
103761,1533,12,127.75,68,95976,Sur
103762,9994,83,120.41,71,95529,Norte
103763,3849,42,91.64,72,73532,Este
103764,1680,40,42,75,93358,Centro
103765,765,11,69.55,65,118598,Sur
103766,3835,33,116.21,72,49425,Centro
103767,1839,15,122.6,78,84962,Centro
103768,1775,15,118.33,68,30000,Este
103769,4879,47,103.81,81,30000,Centro
103770,4997,35,142.77,69,120948,Centro
103771,4378,69,63.45,66,57322,Centro
103772,376,7,53.71,80,111112,Norte
103773,231,2,115.5,65,98186,Centro
103774,1750,19,92.11,71,30000,Norte
103775,1956,25,78.24,93,91982,Este
103776,199,2,99.5,90,97229,Centro
103777,1084,14,77.43,70,112897,Oeste
103778,1075,9,119.44,74,83969,Centro
103779,422,3,140.67,79,45982,Este
103780,1381,25,55.24,83,124575,Centro
103781,110,2,55,89,70840,Oeste
103782,1723,19,90.68,73,114824,Norte
103783,338,3,112.67,75,70730,Norte
103784,55159,750,73.55,80,33303,Sur
103785,422,10,42.2,64,67780,Norte
103786,1727,16,107.94,74,120900,Sur
103787,3619,48,75.4,69,30000,Centro
103788,585,5,117,79,43671,Sur
103789,3432,27,127.11,60,93696,Sur
103790,1946,13,149.69,88,97349,Centro
103791,321,7,45.86,83,85679,Sur
103792,4912,37,132.76,68,30000,Sur
103793,1607,11,146.09,67,62327,Centro
103794,1716,25,68.64,66,128951,Sur
103795,454,6,75.67,68,35999,Sur
103796,615,9,68.33,72,60339,Sur
103797,628,12,52.33,88,57347,Norte
103798,1417,11,128.82,74,83160,Este
103799,930,9,103.33,81,30000,Norte
103800,1322,9,146.89,94,125751,Sur
103801,878,8,109.75,85,34484,Centro
103802,831,12,69.25,72,42649,Norte
103803,312,3,104,93,52095,Este
103804,6792,139,48.86,69,61927,Sur
103805,3227,22,146.68,78,85451,Sur
103806,410,8,51.25,69,58527,Este
103807,3341,49,68.18,85,142022,Norte
103808,349,5,69.8,98,55735,Centro
103809,2690,20,134.5,65,32269,Este
103810,1061,8,132.62,81,30000,Sur
103811,520,4,130,93,40375,Norte
103812,2718,37,73.46,88,93265,Centro
103813,3775,60,62.92,78,71406,Centro
103814,237,3,79,76,30000,Este
103815,3712,38,97.68,77,61665,Norte
103816,3772,31,121.68,64,75094,Norte
103817,1222,11,111.09,75,75990,Centro
103818,198,2,99,77,61544,Centro
103819,1696,24,70.67,79,73211,Norte
103820,204,3,68,70,64824,Este
103821,533,5,106.6,87,30566,Este
103822,2982,37,80.59,89,75509,Centro
103823,401,5,80.2,77,30000,Centro
103824,530,4,132.5,86,55018,Norte
103825,2847,20,142.35,80,115070,Norte
103826,969,11,88.09,85,67419,Este
103827,359,3,119.67,73,42231,Centro
103828,4360,60,72.67,70,59284,Sur
103829,1111,13,85.46,69,114874,Sur
103830,5994,82,73.1,74,68591,Este
103831,459,4,114.75,69,87023,Oeste
103832,2879,69,41.72,68,36243,Centro
103833,701,15,46.73,73,176290,Oeste
103834,1516,11,137.82,71,49550,Norte
103835,182,2,91,65,81995,Este
103836,9061,66,137.29,77,46432,Centro
103837,2453,18,136.28,81,81289,Centro
103838,3219,43,74.86,81,78520,Oeste
103839,8302,81,102.49,73,113812,Este
103840,3412,24,142.17,86,54699,Norte
103841,2486,55,45.2,68,95785,Este
103842,518,5,103.6,75,35248,Sur
103843,3498,48,72.88,67,96150,Norte
103844,2943,25,117.72,72,59893,Norte
103845,444,4,111,86,115332,Centro
103846,14527,116,125.23,81,76350,Sur
103847,2235,32,69.84,76,161692,Sur
103848,3065,26,117.88,93,139421,Centro
103849,1436,13,110.46,65,30000,Centro
103850,4991,47,106.19,74,30000,Este
103851,2305,46,50.11,90,132112,Norte
103852,513,6,85.5,79,71467,Centro
103853,3795,77,49.29,73,30000,Este
103854,3192,28,114,70,30000,Norte
103855,734,14,52.43,81,89149,Norte
103856,910,10,91,72,63927,Este
103857,322,4,80.5,81,58480,Sur
103858,509,5,101.8,79,90835,Norte
103859,1524,27,56.44,92,45893,Centro
103860,7502,75,100.03,66,104564,Oeste
103861,458,5,91.6,71,30000,Sur
103862,1960,26,75.38,95,30518,Centro
103863,3347,45,74.38,77,30000,Este
103864,3314,29,114.28,75,131334,Centro
103865,2314,20,115.7,79,30000,Este
103866,171,1,171,72,54699,Oeste
103867,24879,227,109.6,86,47305,Sur
103868,117,2,58.5,72,186159,Centro
103869,2693,23,117.09,86,65072,Este
103870,2840,20,142,69,86955,Norte
103871,1115,22,50.68,81,55851,Centro
103872,1482,17,87.18,91,94736,Oeste
103873,278,2,139,74,87981,Oeste
103874,7592,115,66.02,89,60411,Oeste
103875,1438,18,79.89,89,121891,Este
103876,497,3,165.67,84,30000,Oeste
103877,2017,31,65.06,67,59672,Este
103878,657,6,109.5,65,93711,Este
103879,20005,135,148.19,77,75264,Este
103880,429,6,71.5,80,61714,Norte
103881,4083,55,74.24,67,79164,Oeste
103882,679,8,84.88,83,30000,Centro
103883,1548,14,110.57,86,123667,Centro
103884,3255,33,98.64,72,33690,Centro
103885,542,6,90.33,76,59249,Centro
103886,1915,41,46.71,77,57393,Centro
103887,163,2,81.5,67,81642,Sur
103888,893,12,74.42,69,146571,Este
103889,714,9,79.33,89,74254,Sur
103890,1692,19,89.05,58,113123,Oeste
103891,885,6,147.5,84,49244,Norte
103892,22420,277,80.94,77,89073,Sur
103893,2428,36,67.44,71,81899,Norte
103894,1236,9,137.33,70,53104,Centro
103895,7997,57,140.3,67,98062,Centro
103896,615,5,123,84,53331,Norte
103897,6889,59,116.76,86,128068,Centro
103898,180,2,90,66,97351,Centro
103899,4700,32,146.88,65,94466,Centro
103900,3233,68,47.54,72,106838,Norte
103901,827,13,63.62,66,100407,Norte
103902,38808,695,55.84,82,56541,Este
103903,329,3,109.67,75,30000,Norte
103904,3441,28,122.89,71,88405,Sur
103905,322,3,107.33,88,69165,Norte
103906,2268,38,59.68,73,52795,Norte
103907,10247,150,68.31,60,128481,Este
103908,1422,11,129.27,93,95723,Norte
103909,812,7,116,70,30000,Norte
103910,356,3,118.67,68,30000,Sur
103911,1542,38,40.58,80,107803,Centro
103912,8721,106,82.27,64,48842,Norte
103913,15294,103,148.49,76,118241,Norte
103914,937,14,66.93,71,83414,Norte
103915,4719,73,64.64,95,85197,Norte
103916,803,11,73,69,52759,Centro
103917,1466,12,122.17,70,89659,Sur
103918,3418,62,55.13,79,30712,Centro
103919,8528,133,64.12,80,96539,Sur
103920,2914,26,112.08,59,43977,Centro
103921,8874,146,60.78,60,92040,Norte
103922,3080,28,110,68,98422,Norte
103923,381,4,95.25,70,65811,Sur
103924,379,4,94.75,68,123839,Centro
103925,3457,27,128.04,80,30000,Centro
103926,2702,33,81.88,64,59187,Este
103927,1053,9,117,72,38041,Norte
103928,7889,79,99.86,76,146051,Sur
103929,820,13,63.08,84,76296,Sur
103930,15652,204,76.73,84,30000,Centro
103931,1982,25,79.28,76,30000,Sur
103932,1928,32,60.25,69,104372,Sur
103933,1555,12,129.58,63,47525,Centro
103934,3924,31,126.58,84,89003,Sur
103935,3651,25,146.04,65,101436,Centro
103936,3925,38,103.29,73,61846,Norte
103937,1050,15,70,76,174607,Norte
103938,1116,10,111.6,74,53840,Centro
103939,8129,108,75.27,78,43624,Centro
103940,1310,9,145.56,76,46096,Centro
103941,1161,11,105.55,76,85778,Centro
103942,8261,118,70.01,66,31993,Centro
103943,3064,32,95.75,63,44768,Centro
103944,2396,22,108.91,65,112035,Oeste
103945,2942,30,98.07,58,151020,Centro
103946,1373,10,137.3,78,86584,Oeste
103947,8014,72,111.31,75,112743,Sur
103948,37767,370,102.07,68,30000,Este
103949,1178,9,130.89,86,61801,Sur
103950,845,6,140.83,86,70505,Sur
103951,3954,36,109.83,86,41412,Sur
103952,5037,122,41.29,65,51732,Sur
103953,2712,40,67.8,67,91680,Norte
103954,7144,78,91.59,95,36058,Oeste
103955,1252,8,156.5,76,141354,Oeste
103956,400,3,133.33,80,70450,Sur
103957,4258,39,109.18,90,69142,Norte
103958,1403,13,107.92,71,64609,Sur
103959,3538,75,47.17,78,68057,Sur
103960,5119,77,66.48,85,30071,Centro
103961,868,7,124,74,47194,Norte
103962,7176,71,101.07,67,99491,Centro
103963,10736,166,64.67,76,64926,Este
103964,1596,38,42,62,30000,Norte
103965,1867,22,84.86,72,30000,Este
103966,1547,15,103.13,73,30000,Norte
103967,1407,14,100.5,75,121911,Centro
103968,668,7,95.43,86,161442,Este
103969,3796,29,130.9,95,62182,Centro
103970,3238,77,42.05,81,170626,Norte
103971,427,3,142.33,77,30000,Este
103972,136,1,136,56,74025,Este
103973,737,10,73.7,78,46603,Este
103974,391,4,97.75,76,30000,Centro
103975,1520,11,138.18,76,54919,Oeste
103976,1334,18,74.11,82,114263,Sur
103977,628,7,89.71,84,97003,Norte
103978,472,4,118,67,30000,Este
103979,785,9,87.22,76,50501,Centro
103980,562,4,140.5,80,30000,Centro
103981,18857,285,66.16,88,84557,Sur
103982,581,9,64.56,80,48009,Centro
103983,1929,46,41.93,76,38103,Norte
103984,1356,13,104.31,72,95480,Centro
103985,524,7,74.86,81,79013,Centro
103986,5880,113,52.04,63,30000,Norte
103987,1834,39,47.03,84,42632,Este
103988,32418,322,100.68,76,52219,Centro
103989,1938,25,77.52,60,109553,Este
103990,529,11,48.09,92,67853,Sur
103991,2306,18,128.11,64,56583,Centro
103992,1208,14,86.29,78,84335,Norte
103993,1053,26,40.5,83,74087,Sur
103994,612,12,51,76,64175,Este
103995,2574,37,69.57,90,46651,Centro
103996,555,10,55.5,84,122801,Sur
103997,1494,37,40.38,78,100013,Centro
103998,1039,18,57.72,77,101856,Sur
103999,1005,24,41.88,74,30000,Este
